"","Cell_ID","clust_ID","X_position","Y_position","TSNE_D1","TSNE_D2","KERATIN","ASMA","CD45"
"1664",108868,1,14047.3518518519,7574.73148148148,-0.716032734050198,-2.69873035865663,10.2089130120438,8.45685128426187,6.56226098423299
"1665",71970,4,4895.95628415301,7777.27868852459,-0.716032734050198,-2.69873035865663,6.7717665369936,9.45955891994481,6.14049676350535
"1666",89899,2,9555.616,7291.272,-0.716032734050198,-2.69873035865663,7.31021320337569,8.97199079279729,6.7039240387003
"1667",84625,1,8467.99696969697,9562.68181818182,-0.716032734050198,-2.69873035865663,10.9073268837368,5.6145405125868,5.42191243579704
"1668",3947,2,2432.51801801802,3551.82882882883,-0.716032734050198,-2.69873035865663,7.19453153590147,7.31355666687825,5.27221384918956
"1669",4671,2,2980.56,5537.03428571429,-0.716032734050198,-2.69873035865663,7.19361712439679,7.37402336834989,6.08229718519939
"1670",6087,4,4051.3867768595,5970.95702479339,-0.716032734050198,-2.69873035865663,5.94501812183884,10.0007541943799,6.64217858746437
"1671",62990,2,1660.75813953488,7672.06511627907,-0.716032734050198,-2.69873035865663,5.57294954200891,7.27781650459366,5.1284665628702
"1672",52217,1,13419.9144981413,850.330855018587,-0.716032734050198,-2.69873035865663,10.1994283182391,6.70086827623298,6.17231352080304
"1673",13252,3,6264.74186046512,5281.68372093023,-0.716032734050198,-2.69873035865663,6.14049583287822,8.10084865120654,7.58487706161766
"1674",42975,3,11968.7010309278,736.79381443299,-0.716032734050198,-2.69873035865663,6.21570028527409,7.71112433549301,7.53159657883722
"1675",28113,1,9450.92537313433,5017.11940298507,-0.716032734050198,-2.69873035865663,9.81630004063267,7.15018234912038,7.62331362194885
"1676",71146,4,4605.70588235294,10022.5947712418,-0.716032734050198,-2.69873035865663,6.4600476417282,9.11016031432641,5.84229327947052
"1677",99091,4,11758.0456431535,10915.0995850622,-0.716032734050198,-2.69873035865663,7.57890501876497,9.18216627034513,5.68410183162088
"1678",80961,1,7538.41392649903,6832.9332688588,-0.716032734050198,-2.69873035865663,8.87533228540111,7.3934582847593,6.01842613149442
"1679",92079,2,10027.8064516129,7047.61290322581,-0.716032734050198,-2.69873035865663,7.39264752072162,8.27664091931734,6.09829172862091
"1680",4786,4,3064.67160493827,5166.4049382716,-0.716032734050198,-2.69873035865663,5.87386205070896,10.6657400673946,5.29489175274074
"1681",45758,1,12368.1356275304,1569.05465587045,-0.716032734050198,-2.69873035865663,10.2783814500039,6.3040157249184,6.90512023134413
"1682",95623,3,10922.83,10804.0666666667,-0.716032734050198,-2.69873035865663,7.8031382931726,8.58548154812426,7.17355210699536
"1683",18931,2,7694.97429305913,1350.18251928021,-0.716032734050198,-2.69873035865663,6.88213948975264,7.18992410942725,7.10473747896872
"1684",37647,2,11088.3726708075,5224.0248447205,-0.716032734050198,-2.69873035865663,7.51195244571653,4.67798184357741,7.30964048792612
"1685",67988,1,3550.06004140787,9228.69358178054,-0.716032734050198,-2.69873035865663,10.1840475842272,7.43692832487053,5.5077104979612
"1686",45586,3,12324.9444444444,4072.14814814815,-0.716032734050198,-2.69873035865663,6.64096456556173,9.23937404535127,7.58192726760461
"1687",103257,4,12755.8481375358,8696.53868194842,-0.716032734050198,-2.69873035865663,7.62905264224817,8.56895995536128,5.45242711225875
"1688",108972,4,14073.9303797468,9250.38607594937,-0.716032734050198,-2.69873035865663,7.29957069036767,10.4311884030586,5.39936479674251
"1689",89422,1,9475.56818181818,8843.1520979021,-0.716032734050198,-2.69873035865663,9.07305007536372,6.49848486294165,6.73647948551625
"1690",98591,1,11653.7664835165,7162.38461538462,-0.716032734050198,-2.69873035865663,9.4153942544165,4.56803301503819,6.56045929172619
"1691",71685,4,4795.36592178771,9049.0782122905,-0.716032734050198,-2.69873035865663,6.40646044271995,10.0599955474817,5.14388266128695
"1692",43634,2,12049.1003584229,2253.77777777778,-0.716032734050198,-2.69873035865663,6.67056641988705,6.56046270592248,6.85080557201415
"1693",57322,1,14172.9140625,4914.4140625,-0.716032734050198,-2.69873035865663,9.01604522955381,6.13588613276815,7.63704979484853
"1694",54325,1,13753.3290246769,3364.25734430082,-0.716032734050198,-2.69873035865663,9.27687777533303,5.4828495607295,6.18082647958427
"1695",93564,1,10399.0172786177,8429.29805615551,-0.716032734050198,-2.69873035865663,9.75315238853736,5.54640003644217,6.95922620338088
"1696",27411,4,9341.32926829268,4025.9837398374,-0.716032734050198,-2.69873035865663,6.44866424788124,9.04656742841081,6.2101551091346
"1697",89726,1,9526.24055666004,9151.32604373757,-0.716032734050198,-2.69873035865663,9.88198627858488,6.27746155252007,5.80988426619698
"1698",39349,1,11364.9601494396,5278.81320049813,-0.716032734050198,-2.69873035865663,10.2489470797479,5.28766934529204,5.72393910370167
"1699",86496,4,8863.84924623116,8870.88442211055,-0.716032734050198,-2.69873035865663,6.80744063792565,8.86327666534767,6.08520886019391
"1700",99569,2,11881.9007633588,10706.4732824428,-0.716032734050198,-2.69873035865663,8.44655775027602,9.07717881280871,6.811193935119
"1701",25717,4,9062.96883852691,2799.64589235127,-0.716032734050198,-2.69873035865663,5.79715068937271,9.93779906266028,6.08411861436141
"1702",79084,2,7015.70505617978,6241.38764044944,-0.716032734050198,-2.69873035865663,6.15494754825616,8.04136499179684,6.3663159896858
"1703",388,2,227.80093676815,4421.63466042155,-0.716032734050198,-2.69873035865663,6.67302850699847,6.8868234429411,5.32985234179128
"1704",83554,1,8206.09421112372,9702.98183881952,-0.716032734050198,-2.69873035865663,10.2277679245122,6.34716057846992,5.05429910381265
"1705",30783,1,9879.96,1665.4,-0.716032734050198,-2.69873035865663,11.0384774138973,5.95157961340907,6.15824936475281
"1706",36728,1,10948.554054054,1456.74774774775,-0.716032734050198,-2.69873035865663,10.0480945736342,6.72258100841807,5.73201382693804
"1707",98808,1,11698.2631578947,9646.09356725146,-0.716032734050198,-2.69873035865663,9.09188276674363,4.70026769033436,6.26431124029822
"1708",95996,3,11025.6021505376,7790.47311827957,-0.716032734050198,-2.69873035865663,7.58875097135947,6.7212313562171,7.84112090693708
"1709",45883,3,12377.6430517711,2201.15803814714,-0.716032734050198,-2.69873035865663,10.4906645099574,8.49170601256048,8.13188246793218
"1710",89287,4,9441.18539325843,7037.01123595506,-0.716032734050198,-2.69873035865663,7.2869187091127,9.12387174858847,5.83128095863684
"1711",28236,3,9474.21576763485,4652.3734439834,-0.716032734050198,-2.69873035865663,6.59145741732688,5.56823363638213,7.59117899092054
"1712",63843,4,1967.5234375,6860.77734375,-0.716032734050198,-2.69873035865663,5.27739692723272,9.90609664588995,5.17019542357587
"1713",2260,1,1375.01916932907,2870.15015974441,-0.716032734050198,-2.69873035865663,8.79959280587019,6.98397648906193,5.54835479948366
"1714",42811,3,11937.1086956522,3608.28260869565,-0.716032734050198,-2.69873035865663,6.84129026566844,9.52511937535578,8.3986348552921
"1715",29428,1,9666.35119047619,372.446428571429,-0.716032734050198,-2.69873035865663,10.1252115252968,6.99702452174002,5.21227954147694
"1716",21881,4,8303.140625,2553.40104166667,-0.716032734050198,-2.69873035865663,5.66057047356645,9.93681503321458,5.30091814824809
"1717",22604,4,8454.12440191388,2672.23923444976,-0.716032734050198,-2.69873035865663,6.0219983929555,9.05870375412547,5.60077608821741
"1718",12624,3,6061.00833333333,5785.85,-0.716032734050198,-2.69873035865663,6.14753302963262,7.97404235909955,8.03161829005102
"1719",29341,3,9647.96153846154,4797.80769230769,-0.716032734050198,-2.69873035865663,6.3490717486672,6.6101782587589,7.33012792771462
"1720",9608,4,5180.74257425743,1224.63366336634,-0.716032734050198,-2.69873035865663,6.23567182109819,10.3528100437081,5.21832003738283
"1721",57787,4,14248.6062052506,297.448687350835,-0.716032734050198,-2.69873035865663,6.18519157722767,9.59708495922386,5.92449188047858
"1722",29148,3,9623.872,3971.14,-0.716032734050198,-2.69873035865663,6.91732533952191,7.63143360443923,7.632189863977
"1723",44025,1,12110.0218068536,1976.80062305296,-0.716032734050198,-2.69873035865663,9.54167817712633,7.6569809377442,6.13942790054953
"1724",74617,2,5742.20175438596,10604.0219298246,-0.716032734050198,-2.69873035865663,7.77165516146696,7.61806788354236,5.51039997050282
"1725",98076,1,11542.5305623472,10729.9388753056,-0.716032734050198,-2.69873035865663,9.40595882867999,6.42528502118561,5.57346398475157
"1726",32637,4,10219.8095238095,3887.66666666667,-0.716032734050198,-2.69873035865663,6.3329920117165,9.9108168182052,7.12660773192676
"1727",6373,2,4161.46209386282,5284.37545126354,-0.716032734050198,-2.69873035865663,5.88195383481556,7.23384372310394,6.16787214061495
"1728",83004,4,8063.72666666667,7526.55,-0.716032734050198,-2.69873035865663,7.20539263276988,8.77161212905058,6.18679144442542
"1729",7313,4,4474.7573964497,1400,-0.716032734050198,-2.69873035865663,5.64337479183146,9.20456752811311,5.84532655160862
"1730",66857,4,3087.75358166189,6033.2435530086,-0.716032734050198,-2.69873035865663,7.37079164151965,8.86697030249038,5.5671188793053
"1731",14713,1,6745.57211538462,5544.3125,-0.716032734050198,-2.69873035865663,10.5768665859747,6.785397492206,5.73592072048473
"1732",25860,1,9082.35323383085,4946.90049751244,-0.716032734050198,-2.69873035865663,9.09601943335461,6.37987796698318,5.92805308545923
"1733",52780,3,13514.7458823529,3494.69882352941,-0.716032734050198,-2.69873035865663,6.87269605949598,6.13280580436844,7.81489176774705
"1734",58314,2,14320.25,3179.77272727273,-0.716032734050198,-2.69873035865663,6.35421192553099,6.87028938886225,6.71865626154541
"1735",107817,1,13802.7906976744,6751.39534883721,-0.716032734050198,-2.69873035865663,10.8151325328545,5.19187099023903,5.27697494973304
"1736",65886,1,2732.01380670611,10250.5128205128,-0.716032734050198,-2.69873035865663,10.1071847018558,6.77483457615182,6.08127730556912
"1737",100062,1,12010.4229607251,6558.83685800604,-0.716032734050198,-2.69873035865663,10.1620065295649,6.17422029965553,5.68386745433721
"1738",25471,1,9012.81407035176,977.130653266332,-0.716032734050198,-2.69873035865663,9.8518524912102,5.9733747736478,6.2559814986793
"1739",38050,3,11149.8739495798,5713.23529411765,-0.716032734050198,-2.69873035865663,7.95405650650891,5.41423124278172,7.55533796963999
"1740",105397,2,13199.7484662577,8817.63803680982,-0.716032734050198,-2.69873035865663,7.38817988090853,7.85111676006858,5.79293878888615
"1741",23522,3,8648.96437054632,4377.10688836105,-0.716032734050198,-2.69873035865663,6.52189017878996,7.72333447661625,7.11203702394727
"1742",95441,3,10868.4294871795,10486.5192307692,-0.716032734050198,-2.69873035865663,7.60720945166476,6.30975509474965,7.56866729056251
"1743",98090,2,11537.91875,10042.68125,-0.716032734050198,-2.69873035865663,7.28200487993738,6.93750823713148,6.42243494562451
"1744",42236,1,11858.6899441341,3113.34636871508,-0.716032734050198,-2.69873035865663,10.5130521840039,6.39385229931156,5.99207888350439
"1745",67853,3,3485.59009009009,7528.54054054054,-0.716032734050198,-2.69873035865663,6.1118168519364,7.92077369494506,7.12475748827829
"1746",73677,4,5438.61403508772,7505.5730994152,-0.716032734050198,-2.69873035865663,6.95752519139013,10.0943809404532,5.53820877516347
"1747",36432,4,10894.1296296296,2088.37037037037,-0.716032734050198,-2.69873035865663,6.29881307200723,9.98180826560711,6.08247255654141
"1748",101969,4,12462.665,10233.86,-0.716032734050198,-2.69873035865663,7.10242116341729,9.13250909229231,6.61146963505619
"1749",52404,3,13455.493765586,4425.10473815461,-0.716032734050198,-2.69873035865663,10.9620981581692,7.52134363311662,7.91818388736804
"1750",52598,4,13483.8511904762,4066.23214285714,-0.716032734050198,-2.69873035865663,7.50342743815825,8.96556117512816,5.94842345033553
"1751",96495,4,11164.8428030303,8895.07954545455,-0.716032734050198,-2.69873035865663,9.6360651479008,9.71114768416928,5.51602952786504
"1752",52003,2,13383.2994923858,3697.65482233503,-0.716032734050198,-2.69873035865663,6.69965661311459,6.01154085049778,7.15041874618921
"1753",49475,3,12940.4285714286,4192.7037037037,-0.716032734050198,-2.69873035865663,6.70677824618609,6.58670426249231,8.47314178159398
"1754",3000,4,1863.27333333333,205.65,-0.716032734050198,-2.69873035865663,5.60964272074729,8.79545099462018,5.04970642341286
"1755",63378,4,1806.22558922559,7230.70033670034,-0.716032734050198,-2.69873035865663,6.75441179292716,9.55548938249882,5.21648995837713
"1756",53458,2,13611.5153374233,3258.15950920245,-0.716032734050198,-2.69873035865663,6.69971942220878,5.68593499003708,6.71885754523068
"1757",85533,4,8665.046875,7544.40885416667,-0.716032734050198,-2.69873035865663,6.65124209268913,9.6561880447361,6.277470410819
"1758",56590,3,14065.776119403,762.074626865672,-0.716032734050198,-2.69873035865663,5.97019517302266,3.74897715925883,8.13006783251564
"1760",13499,4,6349.88746803069,2445.60358056266,-0.716032734050198,-2.69873035865663,5.7193302040831,10.0475924358647,5.84434471941051
"1761",2307,2,1406.81632653061,1009.91836734694,-0.716032734050198,-2.69873035865663,5.74460446917646,6.52246787787899,6.03225388803389
"1762",54216,1,13719.1152073733,5596.9470046083,-0.716032734050198,-2.69873035865663,8.88990244437847,6.28325682467646,7.3622445959926
"1763",53087,3,13549.4090909091,5629.77272727273,-0.716032734050198,-2.69873035865663,7.52715805765232,8.71794239619315,8.35405374858426
"1764",20326,3,7992.67796610169,4697.37288135593,-0.716032734050198,-2.69873035865663,6.26074745609986,6.38719314330999,7.52646653270445
"1765",97223,3,11334.7636363636,10256.8181818182,-0.716032734050198,-2.69873035865663,7.37024781592111,9.75800958507474,7.36063201613908
"1766",81866,1,7775.87054631829,9906.96318289786,-0.716032734050198,-2.69873035865663,10.8321475259596,6.3751745292101,5.44220689355385
"1767",46562,3,12470.3163265306,1666.86394557823,-0.716032734050198,-2.69873035865663,6.81759609570178,6.18794977958639,7.77369176700885
"1768",54230,2,13722.3487654321,1772.21296296296,-0.716032734050198,-2.69873035865663,6.47774604262963,6.87429105184494,7.07272028845959
"1769",81613,2,7703.10606060606,6384.94444444444,-0.716032734050198,-2.69873035865663,7.01630162358445,7.4736915985482,6.30634901423083
"1770",46246,3,12419.96875,1375.5625,-0.716032734050198,-2.69873035865663,6.85931973942596,8.91714311883629,7.15030922381617
"1771",31471,2,10005.0234375,2747.359375,-0.716032734050198,-2.69873035865663,5.99814142581046,7.05019705131636,6.57691558725534
"1772",70935,3,4542.33962264151,6823.16981132075,-0.716032734050198,-2.69873035865663,6.23542759661718,10.4440578927498,8.80038832580775
"1773",19356,4,7781.52212389381,1019.60766961652,-0.716032734050198,-2.69873035865663,5.80307149870943,10.0084487849512,5.36962221429114
"1774",18375,1,7581.81227436823,4187.64981949459,-0.716032734050198,-2.69873035865663,9.59734736369062,5.854212988986,6.34749036344146
