"","Cell_ID","clust_ID","X_position","Y_position","UMAP_D1","UMAP_D2","KERATIN","ASMA","CD45"
"120",55943,3,13971,397.775384615385,2.37719748887158,1.40403495615274,6.3368856340493,8.00805537327389,7.16221620483497
"121",33981,3,10484.9661921708,3684.14768683274,1.71326607419468,0.229374365377577,6.30925484241387,7.78187598478071,7.18138354164096
"122",75230,1,5909.62,10675.02,-2.70404697865416,4.84260609498923,11.071940220122,5.74665037488338,4.97618186602688
"123",82455,4,7929.95415959253,8504.1103565365,-0.322183614283899,-3.77628700193652,6.57204268584702,10.6223807059836,5.2931768421982
"124",104985,2,13111.5227272727,8358.06493506494,3.51181647887906,-0.265146313266265,7.8527306447162,6.3606966821114,6.2189299147368
"125",39694,3,11414.6966966967,1463.04804804805,2.36082382900034,2.27816330755197,6.18807911605179,8.03807475484299,7.30706131876879
"126",37899,3,11128.6185897436,162.522435897436,1.77084687631674,2.69310266537488,6.67290484697116,7.73325968553859,7.20878299697783
"127",49746,1,12989.3267326733,5397.12871287129,-2.74193044315162,4.77858769682879,10.2072535672716,5.79352663783423,5.41671627412253
"128",73645,4,5431.67446393762,8566.37037037037,0.260229827968181,-3.34958904442001,6.81379584343199,9.49230834298354,5.90800347912605
"129",57947,3,14268.6858789625,5249.54755043228,3.55892860748306,-1.31691007308239,7.1200482441909,8.20990655850708,7.32848276503876
"130",310,4,169.292397660819,5905.15789473684,-0.133325274881737,-4.97375611160912,5.29770314286357,10.2362629056169,4.98923841419832
"131",94953,3,10726.81,6912.08,4.75235042633296,1.84095111000102,7.39231495311187,9.44736079261749,7.32103642876649
"132",61313,3,984.123486682809,10917.8401937046,5.08879853545216,2.35557722783376,6.59040414800904,8.9209874936902,7.79444013728899
"133",99382,1,11839.6994459834,6716.62742382272,-3.10053265270926,4.55970483319123,11.0254759783152,3.44128780671165,5.68635071883234
"134",104734,4,13055.5721925134,6085.17112299465,-1.82674342768697,-1.67126704623871,8.22912744465787,9.10752800334851,6.3119288953472
"135",99186,4,11779.9609375,10768.71875,2.98460380346752,1.76308695543185,7.26974459223679,9.34905489099497,6.27165279051829
"136",76434,1,6250.71280276817,10626.7439446367,-2.50390098076509,2.54841603392318,10.7319654790963,6.73572247944403,7.11632673517973
"137",92115,1,10041.2957746479,10339.9894366197,-3.13976173757733,2.45871192907801,8.53947203783935,6.99424304473292,5.50104260811477
"138",50721,3,13162.5693430657,1789.08759124088,4.05362793166109,3.75786370063044,6.31083358581385,7.08671657354225,8.01362704186693
"139",69274,4,4012.63257575758,6755.17424242424,-1.79833135944916,-3.64956361979613,6.02121640220524,9.96142139166626,5.60981861038449
"140",48083,2,12703.829787234,1647.59878419453,2.25818919231201,1.31616028622896,6.94051666724066,7.1447070084619,6.98168346945287
"141",106885,1,13590.0661354582,10052.0685258964,-4.07432721272872,2.68258680745583,9.84563220032038,7.10361296170801,5.51761608575985
"142",30582,4,9850.5,2997.31168831169,-1.08087464790124,-1.95995909897307,6.30514895375447,8.92271544074895,5.86370496272228
"143",107939,1,13827.9327956989,7152.65860215054,-3.10038069983462,2.78742990181853,10.0627310025354,6.53519835297735,6.41311516460311
"144",75210,1,5903,10668.8181818182,-2.49839356276318,3.93775819144789,11.0748350750469,6.32116063061866,6.50521316748132
"145",100043,2,11999.1123595506,10757.404494382,0.879880422139377,-2.00096993674331,7.65267906408276,7.3911935389795,6.87041504381233
"146",73773,4,5468.39464882943,9460.47826086957,-3.41298273940708,-1.64649458076738,7.11098002233841,10.1854208581997,4.94457648003185
"147",45227,3,12271.64,3749.88,-0.037232156400452,-1.50814886720247,6.67020849735718,7.74009032412263,8.11585555357131
"148",102615,3,12604.2258064516,6800.61290322581,1.86463816745961,2.65649637311343,7.42859191524783,7.60341945055124,7.93355693390332
"149",16322,3,7158.43654822335,4733.69289340102,-1.12280284696789,-1.88750305895465,5.9968055882692,8.7983167479058,6.88136439773838
"150",1864,4,1121.56603773585,5727.94339622641,1.54350192866763,-2.86699694027039,5.35105301646697,10.3718010751106,6.05293232058634
"151",63472,2,1836.03703703704,8766.77366255144,-1.84494521828642,-0.634352237533129,8.23603356009663,8.26178892967493,6.81422663886518
"152",55710,3,13935.3377483444,311.682119205298,4.83795522328914,2.30674079995569,6.25892279430065,8.07567120762071,7.82799053884744
"153",31652,1,10036.6567164179,5991.5447761194,-3.09841112114073,2.98677125121953,9.55518867851097,5.60335724521202,6.89579599122719
"154",30234,3,9796.10096153846,1241.11538461538,3.72179084782892,3.89002430507247,6.32626127370304,8.27323106421249,7.84675166012268
"155",66977,3,3137.82026143791,7894.58496732026,1.46973922634596,1.65141436555017,5.9589143469893,9.25617347616209,7.16929718428887
"156",42757,3,11936,4262.25274725275,5.16960904916993,1.81696698139304,6.788878926092,7.02845469279128,7.74861882572838
"157",31828,3,10071.428030303,5039.77651515152,2.36843450674425,0.266672970140619,6.61278407900715,7.41307257792572,7.0647719777209
"158",42254,3,11854.72,2854.90461538462,3.39415407099766,-0.508280818878113,6.96026598586843,6.27154665903636,7.44456708731902
"159",90473,1,9680.74736842105,10127.0280701754,-4.27656409698435,2.28677521445824,9.6342171622512,5.56650807904441,6.13701822803544
"160",25485,2,9011.0153256705,4072.7816091954,-1.16985775436182,-1.34667049582705,6.3235758931221,6.98291961690401,6.62990466785786
"161",108609,1,13989.1518987342,8517.63291139241,-2.21478641699631,3.73319653964019,8.66756023043122,7.20482667772949,5.86545153538221
"162",67760,4,3446.47619047619,6415.82142857143,-1.85593976259944,-3.77043621742436,5.72917170866102,9.71749999846389,5.44241771052179
"163",91676,2,9946.67524115756,10179.2926045016,3.14360365083732,2.0306139082615,8.07786733354973,7.11585113119401,7.15865661730862
"164",25881,3,9090.29749103943,2185.51612903226,3.78621345757425,3.58639804958516,6.15681191008983,7.0482431538463,8.08719078123704
"165",84894,4,8516.11959287532,8345.01526717557,1.16587643658451,-0.2610551945242,6.55086948039055,10.1734540853838,6.82960115999938
"166",6437,2,4191.97252747253,4800.81868131868,0.849830223031629,1.54365865027542,6.04668350510616,7.60095465598202,6.46636687241136
"167",56375,3,14034.15,2393.54,3.04213244948588,3.63205750573745,8.60144977745116,7.14175963762909,8.52389468615549
"168",94827,4,10698.8081967213,8160.57540983607,-2.06013773658638,-1.62561212837337,7.46074494713614,8.63892325426032,5.69393634602407
"169",108567,1,13977.3152866242,10913.4458598726,-2.65874433730572,-0.579657632551105,8.88131068918534,8.48429289540001,5.58592379919653
"170",43435,1,12015.6,5763.9027027027,-0.95393568389217,2.70012295140542,10.4821125574844,5.73763537649985,7.17535322506113
"171",51267,3,13257.4836601307,2548.79738562092,1.78788038355596,2.89694627879637,6.61715828689574,5.81567065826388,7.92434550583296
"172",46047,3,12398.5617283951,4124.21296296296,3.26434402117948,3.07789190418061,6.77416039227842,6.16219006519028,8.42630494881596
"173",100857,1,12204.9492957746,6845.32394366197,-0.224164353125081,2.33325476441412,9.20342865366319,5.68690851237748,6.69071629625258
"174",52801,2,13512.6908602151,5490.40053763441,3.67340667212273,-0.339800135901672,7.38119721091491,6.04131022161866,6.47427227759638
"175",103821,4,12885.7218934911,10153.823964497,-2.34344715253254,-1.85904784784287,6.86847764113175,9.90048467562978,6.01398999855254
"176",13588,2,6380.08333333333,5149.30555555556,2.56150242575898,-1.94091260797318,5.69774577185677,6.53713433370769,5.79909265446053
"177",62042,1,1334.34423548651,9822.20768601799,-5.48803765475537,-1.60308733220832,10.4127738564251,6.81870421080757,5.62794753675841
"178",80514,4,7404.99141630901,10585.3519313305,-2.97460645212374,-1.14372268868743,7.77242196378649,9.51704813529898,5.9269031358658
"179",63,4,19.072,967.88,-2.82229573922218,-3.83804582242937,5.67488905100122,10.013529413578,5.4455642700585
"180",69166,3,3980.94089834515,6518.13947990544,2.88827925327326,-2.11476180453627,5.94309716589367,9.32761432088576,7.7935546320564
"181",40574,1,11577.290625,5329.603125,-4.1889994729599,2.44869356491864,9.73963528969144,5.58337882067723,5.59372343821682
"182",9387,4,5118.9387755102,3853.12925170068,-0.303158599552061,-4.64616855307781,5.46903558303024,9.90657801024368,5.39334921448621
"183",74441,1,5684.57525083612,9220.6254180602,-4.01235303958853,2.03607868107088,9.33846587472463,6.85050164124989,5.26928802278082
"184",67052,4,3171.08053691275,9054.27684563758,-0.300182590913058,-3.68084007743127,6.12357032251294,10.1626186014698,5.75540764908852
"185",10517,3,5441.08196721311,4959.99453551913,3.90775714496532,-1.4862799934661,5.62376101751583,7.86753251798166,7.0703433317739
"186",43663,1,12053.1873015873,1708.77142857143,-3.41270773839421,2.41110839211881,9.84957830820483,6.52513205915429,6.59797690315014
"187",10760,4,5506.99117647059,5332.77941176471,-2.89836286584519,-4.05363792052643,5.63554561983762,10.001709798318,5.40561424154559
"188",87477,1,9088.37891737892,6019.62678062678,-2.70037262431858,3.36645406098153,10.566613280401,7.38303697747395,6.61728108807138
